question_id,image_id,question,prediction,prediction_clean,answer_list
3543685,354368,What part of the country will you find such kind of trees?," elbow pad
Context: People riding down the road on their motorcycles. 
 Question: What is the top speed of the white motorcycle?
 ",florida,florida|florida|florida|florida|tropical climate|tropical climate|south|south|hawaii|hawaii
3228585,322858,How do these animals keep cool?," spring
Context: An airplane with the landing gear deployed in the sky.
 Question: What type of plane is this?
 ",drink water,water|water|water|water|shade|shade|bathe in water|bathe in water|rock|rock
1570995,157099,What part of america is this happening in?," bun
Context: A baseball player holding a bat on top of a field.
 Question: Did the player miss or hit the ball?
 ",california,colorado|colorado|colorado|colorado|desert|desert|arizona|arizona|southwest|southwest
3081155,308115,What kind of trick is the skier in the air performing?," plow
Context: A green and purple bus stopped at a bus terminal on the street.
 Question: In what type of environment would you find this vehicle?
 ",flip,flip|flip|flip|flip|flip|flip|flip|flip|air trick|air trick
4526845,452684,What type of vitamins do you get from the fruit?," kite day
Context: An average hotel room with twin occupancy capabilities.
 Question: Where would one find a room that looks like this?
 ",vitamin c,c|c|c|c|c|c|vitamin c|vitamin c|vitamin c|vitamin c
2611155,261115,What style of bathtub is that?," goatee
Context: Young man riding skateboard in an urban area.
 Question: What kind of bag does the skateboarder have?
 ",clawfoot,round|round|round|round|modern|modern|soak|soak|clawfoot|clawfoot
2668315,266831,What kind of lens distorts the picture in this way?," 25 years
Context: The people dressed in Santa costumes are riding down the street.
 Question: What cultural icon is referenced by the red suits?
 ",fish eye,fisheye|fisheye|fisheye|fisheye|fish eye lens|fish eye lens|concave|concave|convex|convex
1928715,192871,What is the fruit bowl made of?," bus
Context: A glowing bright green ATM machine placed next to soft drink container.
 Question: What bank does this atm come from?
 ",glass,glass|glass|glass|glass|glass|glass|glass|glass|glass|glass
4703135,470313,What camera is she using to take this picture?," yankee stadium
Context: A man sits in front of a computer.
 Question: What type of laptop is being used?
 ",cell phone,digital camera|digital camera|digital camera|digital camera|cannon|cannon|sony|sony|digital|digital
3644135,364413,What is the main purpose of the item hanging on the wall?," fisheye
Context: Assortment of remote controls displayed side by side for comparison.
 Question: What is the white remote used for?
 ",decoration,decoration|decoration|decoration|decoration|look at yourself|look at yourself|mirror|mirror|mirror|mirror
3153845,315384,What sports are related to the one portrayed here?," gay
Context: a plate of pizza sits on a checkered table cover 
 Question: They make is a lot in italy what do you call it?
 ",skateboard,skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|snowboard|snowboard
2910485,291048,What state is known for wearing hats like this?," 60
Context: A cat sitting in front of a parked white car.  
 Question: What animal did these animals descend from?
 ",texas,texas|texas|texas|texas|texas|texas|texas|texas|texas|texas
5722335,572233,What nationality is the womon on the far left?," simonds
Context: Tea, a tea cup, a teddy bear, and a tea brewer sit on a countertop. 
 Question: What picture is on the cup?
 ",caucasian,black|black|black|black|black|black|african american|african american|white|white
5157555,515755,Who probably lives here?," fuel
Context: A man with long hair and glasses eats a large sandwich
 Question: Does this person likely have good or bad natural eyesight?
 ",child,kid|kid|kid|kid|children|children|family|family|female|female
3641335,364133,What do i put clothes in when traveling?," helmet
Context: A group of people sitting around tables eating food.
 Question: What is being used to heat this area?
 ",suitcase,suitcase|suitcase|suitcase|suitcase|suitcase|suitcase|suitcase|suitcase|case|case
3318755,331875,How often do these people get together for a photo?," rafael nadal
Context: A man using his head to hit a soccer ball while playing soccer with other men.
 Question: How many players are on each team in this sport?
 ",once a year,yearly|yearly|yearly|yearly|annually|annually|once year|once year|daily for school|daily for school
1362185,136218,What is the name of the airline of the plane that is flying?," spoon
Context: A guy is eating a huge slice of cheese pizza.
 Question: What is the use of the black thing on his wrist?
 ",united,southwest|southwest|southwest|southwest|southwest|southwest|southwest|southwest|american airline|american airline
1075585,107558,What force is pulling this skateboard down?," wax
Context: A man carrying a surf board out of the ocean.
 Question: How much does the item the man is carrying usually weigh?
 ",gravity,gravity|gravity|gravity|gravity|gravity|gravity|gravity|gravity|gravity|gravity
1523985,152398,What was the largest size of that platform that we have?," puppy
Context: Two men surfing in the ocean next to each other.
 Question: How often are people attacked by sharks at this beach?
 ",10,king|king|king|king|full|full|queen|queen|king size|king size
2361625,236162,Batman's main female villain surround herself with these?," bicycling
Context: two ducks near a small body of water
 Question: What kind of birds are they?
 ",cat,cat|cat|cat|cat|cat|cat|cat|cat|catwoman|catwoman
3141925,314192,Where is this picture taken?," cat
Context: A motorcycle rider leans into a curve on a track.
 Question: How fast can this bike go?
 ",train station,train station|train station|train station|train station|train station|train station|railyard|railyard|railroad station|railroad station
1545845,154584,What kind of bear is this?," dog food
Context: Flowers are blooming on a tree at the street intersection.
 Question: What are the meters for?
 ",black,brown|brown|brown|brown|brown bear|brown bear|grizzly|grizzly|black bear|black bear
3354735,335473,Where could you bring these?," potato
Context: A bowl of purple icecream, a cellphone, a key, a napkin on a table.
 Question: What fruit flavored ice cream can this be?
 ",goodwill,home|home|home|home|goodwill store|goodwill store|electron store|electron store|goodwill|goodwill
1084405,108440,Is the train on the ground or in the air?," chandelier
Context: Young boys in a line for picture, most wearing green ties.
 Question: What are they studying?
 ",on the ground,air|air|air|air|air|air|ground|ground|ground|ground
1791915,179191,Which type of material is used for making the group of tie shown in this photo?," wilson
Context: People approaching a red city bus on a street.
 Question: What kind of bus is this?
 ",silk,silk|silk|silk|silk|polyester|polyester|rayon|rayon|wool|wool
968845,96884,What brand hot dogs are shown?," pepsi
Context: A white plate with a piece of meat, lettuce and a cup of juice.
 Question: What type of lettuce is this?
 ",ball park,ballpark|ballpark|ballpark|ballpark|armor hot dog|armor hot dog|oscar mayer|oscar mayer|oscar myer|oscar myer
1692505,169250,What material is the couch made of?," pc
Context: A building that is very tall with a clock in it.
 Question: What kind of material is the building made out?
 ",leather,leather|leather|leather|leather|leather|leather|leather|leather|leather|leather
3583425,358342,What city is this?," cat
Context: A living room with two blue couches and entertainment equipment.
 Question: What can you do with the square thing in this room?
 ",philadelphia,washington dc|washington dc|washington dc|washington dc|boston|boston|paris|paris|philadelphia|philadelphia
2855345,285534,How old is the child?," albino
Context: A herd of cattle grazing on a dry grass field.
 Question: The babies of these animals are called what?
 ",1 month,10 months|10 months|10 months|10 months|2 5 months|2 5 months|1|1|18 months|18 months
788585,78858,What place is this taken?," maple leaf
Context: a red train traveling on train tracks below power lines.
 Question: What terrain is in the picture?
 ",restaurant,restaurant|restaurant|restaurant|restaurant|pizza parlor|pizza parlor|pizza parlor|pizza parlor|pizzeria|pizzeria
1080885,108088,How long do these animals gestate?," 6 hours
Context: Baseball player swinging bat to hit approaching baseball.
 Question: When was this sport invented?
 ",15 months,15 months|15 months|15 months|15 months|18 months|18 months|14 months|14 months|little more than year|little more than year
4400675,440067,What kind of dish is in front of the cat?," laptop
Context: Large white air plane parked on a landing strip.
 Question: What happens next?
 ",black plate,plate|plate|plate|plate|plate|plate|black|black|black|black
4679885,467988,Name a piece of technology that is pictured here?," fighter jet
Context: A cat is standing and looking outside a window.
 Question: What is a more dangerous species of this animal?
 ",laptop,computer|computer|computer|computer|laptop|laptop|laptop|laptop|flat screen tv|flat screen tv
5728255,572825,Who invented the object this dog caught?," coffee
Context: A plate with a sandwhich and french fries on it. 
 Question: What popular side made with potatoes is often ordered instead of this one?
 ",john hertz,walter frederick morrison|walter frederick morrison|walter frederick morrison|walter frederick morrison|man|man|frederick morrison|frederick morrison|frisbee|frisbee
4194015,419401,What is this ad for?," hop and barley
Context: A stop sign covered in graffiti on a street corner.
 Question: What is the proper reaction to seeing a stop sign?
 ",bike,bicycle|bicycle|bicycle|bicycle|bus|bus|bike|bike|bicycle|bicycle
4576935,457693,What is the temperature like hot or cold of the place in the picture?," intel
Context: a speed boat rides through a body of water 
 Question: How long can this vessel travel?
 ",cold,cold|cold|cold|cold|cold|cold|cold|cold|hot|hot
